datetime,open,high,low,close,average,sma10,sma20,sma50,ema10,ema20,ema50
1975-12-15 06:00:00,1.2404,1.2404,1.2404,1.2404,1.2404,1.24586,1.24682,1.30656,1.24537,1.24652,1.30526
1975-12-22 06:00:00,1.2356,1.2356,1.2356,1.2356,1.2356,1.24332,1.24553,1.30474,1.24262,1.24505,1.30338
1975-12-29 06:00:00,1.2407,1.2407,1.2407,1.2407,1.2407,1.24103,1.24434,1.30247,1.241,1.24417,1.30126
1976-01-05 06:00:00,1.2387,1.2387,1.2387,1.2387,1.2387,1.23892,1.24336,1.3003,1.2389,1.24314,1.29909
1976-01-12 06:00:00,1.2252,1.2252,1.2252,1.2252,1.2252,1.23658,1.24181,1.29805,1.23554,1.24102,1.29662
1976-01-19 06:00:00,1.2228,1.2228,1.2228,1.2228,1.2228,1.23451,1.2404,1.29542,1.23344,1.23957,1.29399
1976-01-26 06:00:00,1.2262,1.2262,1.2262,1.2262,1.2262,1.23367,1.24022,1.29266,1.23299,1.23955,1.29135
1976-02-02 06:00:00,1.2201,1.2201,1.2201,1.2201,1.2201,1.23192,1.24026,1.28937,1.23084,1.2393,1.28801
1976-02-09 06:00:00,1.2142,1.2142,1.2142,1.2142,1.2142,1.23005,1.23952,1.28642,1.22861,1.23831,1.285
1976-02-16 06:00:00,1.2127,1.2127,1.2127,1.2127,1.2127,1.22766,1.23757,1.28331,1.2263,1.23639,1.28192
1976-02-23 06:00:00,1.2022,1.2022,1.2022,1.2022,1.2022,1.22384,1.23485,1.27998,1.22187,1.2333,1.27846
1976-03-01 06:00:00,1.1953,1.1953,1.1953,1.1953,1.1953,1.21981,1.23156,1.27677,1.21758,1.22983,1.27517
1976-03-08 06:00:00,1.1868,1.1868,1.1868,1.1868,1.1868,1.21442,1.22772,1.27359,1.21191,1.22578,1.27189
1976-03-15 06:00:00,1.1862,1.1862,1.1862,1.1862,1.1862,1.20917,1.22404,1.27047,1.20708,1.22225,1.26882
1976-03-22 08:00:00,1.1869,1.1869,1.1869,1.1869,1.1869,1.20534,1.22096,1.26729,1.20366,1.21934,1.26571
1976-03-30 00:00:00,1.1829,1.1829,1.1829,1.1829,1.1829,1.20135,1.21793,1.26398,1.19967,1.21626,1.2624
1976-04-06 00:00:00,1.1832,1.1832,1.1832,1.1832,1.1832,1.19705,1.21536,1.26064,1.19579,1.21383,1.25912
1976-04-13 00:00:00,1.1802,1.1802,1.1802,1.1802,1.1802,1.19306,1.21249,1.25695,1.19189,1.21095,1.25544
1976-04-20 00:00:00,1.1798,1.1798,1.1798,1.1798,1.1798,1.18962,1.20983,1.25326,1.18873,1.20841,1.25182
1976-04-27 00:00:00,1.1874,1.1874,1.1874,1.1874,1.1874,1.18709,1.20738,1.24945,1.18712,1.20643,1.24824
1976-05-04 00:00:00,1.1815,1.1815,1.1815,1.1815,1.1815,1.18502,1.20443,1.24567,1.1847,1.20334,1.24441
1976-05-11 00:00:00,1.1744,1.1744,1.1744,1.1744,1.1744,1.18293,1.20137,1.24169,1.18216,1.20009,1.24038
1976-05-18 00:00:00,1.1719,1.1719,1.1719,1.1719,1.1719,1.18144,1.19793,1.23762,1.18057,1.19669,1.23633
1976-05-25 00:00:00,1.1712,1.1712,1.1712,1.1712,1.1712,1.17994,1.19455,1.23354,1.17914,1.19344,1.23233
1976-06-01 00:00:00,1.1729,1.1729,1.1729,1.1729,1.1729,1.17854,1.19194,1.22968,1.17803,1.19103,1.22856
1976-06-08 00:00:00,1.1722,1.1722,1.1722,1.1722,1.1722,1.17747,1.18941,1.22627,1.17699,1.18859,1.22521
1976-06-15 00:00:00,1.1733,1.1733,1.1733,1.1733,1.1733,1.17648,1.18676,1.22325,1.17619,1.18612,1.22227
1976-06-22 00:00:00,1.1752,1.1752,1.1752,1.1752,1.1752,1.17598,1.18452,1.22082,1.17591,1.18408,1.21992
1976-06-29 00:00:00,1.1733,1.1733,1.1733,1.1733,1.1733,1.17533,1.18247,1.21865,1.17515,1.18204,1.21777
1976-07-06 00:00:00,1.1685,1.1685,1.1685,1.1685,1.1685,1.17344,1.18026,1.21675,1.17299,1.1797,1.2158
1976-07-13 00:00:00,1.1665,1.1665,1.1665,1.1665,1.1665,1.17194,1.17848,1.21489,1.17144,1.17791,1.21394
1976-07-20 00:00:00,1.1748,1.1748,1.1748,1.1748,1.1748,1.17198,1.17746,1.21315,1.17224,1.17732,1.21241
1976-07-27 00:00:00,1.1732,1.1732,1.1732,1.1732,1.1732,1.17211,1.17678,1.21133,1.17221,1.1766,1.21058
1976-08-03 00:00:00,1.1725,1.1725,1.1725,1.1725,1.1725,1.17224,1.17609,1.20961,1.17226,1.17592,1.20888
1976-08-10 00:00:00,1.1769,1.1769,1.1769,1.1769,1.1769,1.17264,1.17559,1.20803,1.17303,1.17565,1.20741
1976-08-17 00:00:00,1.1795,1.1795,1.1795,1.1795,1.1795,1.17337,1.17542,1.2066,1.17393,1.17562,1.20607
1976-08-24 00:00:00,1.1812,1.1812,1.1812,1.1812,1.1812,1.17416,1.17532,1.20562,1.1748,1.1756,1.20514
1976-08-31 00:00:00,1.1839,1.1839,1.1839,1.1839,1.1839,1.17503,1.17551,1.20492,1.17583,1.1759,1.20451
1976-09-07 00:00:00,1.1929,1.1929,1.1929,1.1929,1.1929,1.17699,1.17616,1.2042,1.17843,1.17696,1.20398
1976-09-14 00:00:00,1.1925,1.1925,1.1925,1.1925,1.1925,1.17939,1.17641,1.20301,1.18058,1.17718,1.20281
1976-09-20 22:00:00,1.1933,1.1933,1.1933,1.1933,1.1933,1.18207,1.17701,1.20175,1.18309,1.17778,1.20158
1976-09-27 06:00:00,1.2008,1.2008,1.2008,1.2008,1.2008,1.18467,1.17833,1.20054,1.18614,1.17939,1.20055
1976-10-04 06:00:00,1.197,1.197,1.197,1.197,1.197,1.18705,1.17958,1.19921,1.18795,1.18041,1.19917
1976-10-11 06:00:00,1.1976,1.1976,1.1976,1.1976,1.1976,1.18956,1.1809,1.19797,1.19029,1.18169,1.19796
1976-10-18 06:00:00,1.2039,1.2039,1.2039,1.2039,1.2039,1.19226,1.18245,1.19707,1.19332,1.18347,1.1972
1976-10-25 06:00:00,1.199,1.199,1.199,1.199,1.199,1.19421,1.18379,1.19618,1.19465,1.18451,1.19623
1976-11-01 06:00:00,1.2011,1.2011,1.2011,1.2011,1.2011,1.1962,1.18518,1.19551,1.19665,1.18594,1.19562
1976-11-08 06:00:00,1.1996,1.1996,1.1996,1.1996,1.1996,1.19777,1.1864,1.19475,1.19794,1.18703,1.19484
1976-11-15 06:00:00,1.2038,1.2038,1.2038,1.2038,1.2038,1.19886,1.18793,1.19417,1.19931,1.18868,1.19436
1976-11-22 06:00:00,1.2037,1.2037,1.2037,1.2037,1.2037,1.19998,1.18969,1.19351,1.20032,1.19035,1.19371
1976-11-29 06:00:00,1.2071,1.2071,1.2071,1.2071,1.2071,1.20136,1.19172,1.19285,1.20188,1.19245,1.19313
1976-12-06 06:00:00,1.2102,1.2102,1.2102,1.2102,1.2102,1.2023,1.19349,1.19234,1.20302,1.19429,1.19268
1976-12-13 06:00:00,1.2139,1.2139,1.2139,1.2139,1.2139,1.20399,1.19552,1.1918,1.20489,1.19639,1.19223
1976-12-20 06:00:00,1.2171,1.2171,1.2171,1.2171,1.2171,1.20594,1.19775,1.19137,1.20695,1.19867,1.19187
1976-12-27 06:00:00,1.2148,1.2148,1.2148,1.2148,1.2148,1.20703,1.19964,1.19116,1.20774,1.20037,1.19163
1977-01-03 06:00:00,1.2031,1.2031,1.2031,1.2031,1.2031,1.20744,1.20082,1.19077,1.20704,1.20094,1.19101
1977-01-10 06:00:00,1.2012,1.2012,1.2012,1.2012,1.2012,1.20745,1.20182,1.19027,1.20688,1.2018,1.19048
1977-01-17 06:00:00,1.1955,1.1955,1.1955,1.1955,1.1955,1.20704,1.2024,1.18978,1.20599,1.20208,1.18989
1977-01-24 06:00:00,1.1957,1.1957,1.1957,1.1957,1.1957,1.20623,1.20254,1.18941,1.20527,1.20222,1.18953
1977-01-31 06:00:00,1.1998,1.1998,1.1998,1.1998,1.1998,1.20584,1.20291,1.18915,1.20529,1.20276,1.18936
1977-02-07 06:00:00,1.2018,1.2018,1.2018,1.2018,1.2018,1.20531,1.20333,1.18914,1.20499,1.20327,1.18939
1977-02-14 06:00:00,1.2025,1.2025,1.2025,1.2025,1.2025,1.20454,1.20342,1.18928,1.20436,1.20338,1.18954
1977-02-21 06:00:00,1.2013,1.2013,1.2013,1.2013,1.2013,1.20328,1.20364,1.18957,1.2031,1.20353,1.1898
1977-02-28 06:00:00,1.1988,1.1988,1.1988,1.1988,1.1988,1.20145,1.20369,1.18983,1.20121,1.20346,1.19
1977-03-07 06:00:00,1.2006,1.2006,1.2006,1.2006,1.2006,1.20003,1.20353,1.1901,1.20008,1.20339,1.19031
1977-03-14 06:00:00,1.2009,1.2009,1.2009,1.2009,1.2009,1.19981,1.20363,1.19046,1.19991,1.2035,1.19067
1977-03-21 06:00:00,1.2009,1.2009,1.2009,1.2009,1.2009,1.19978,1.20362,1.19081,1.19989,1.20349,1.19101
1977-03-28 08:00:00,1.2018,1.2018,1.2018,1.2018,1.2018,1.20041,1.20372,1.19125,1.20054,1.20364,1.19145
1977-04-05 00:00:00,1.2063,1.2063,1.2063,1.2063,1.2063,1.20147,1.20385,1.19178,1.20191,1.20397,1.19206
1977-04-12 00:00:00,1.206,1.206,1.206,1.206,1.206,1.20209,1.20396,1.19215,1.20245,1.20406,1.19242
1977-04-19 00:00:00,1.2118,1.2118,1.2118,1.2118,1.2118,1.20309,1.2042,1.19275,1.20388,1.20456,1.19313
1977-04-26 00:00:00,1.2121,1.2121,1.2121,1.2121,1.2121,1.20405,1.20429,1.19351,1.20479,1.20466,1.19387
1977-05-03 00:00:00,1.209,1.209,1.209,1.209,1.209,1.20482,1.20405,1.19425,1.2052,1.20429,1.19454
1977-05-10 00:00:00,1.2098,1.2098,1.2098,1.2098,1.2098,1.20592,1.20369,1.19502,1.20627,1.20397,1.19531
1977-05-17 00:00:00,1.2101,1.2101,1.2101,1.2101,1.2101,1.20687,1.20345,1.19577,1.20716,1.20377,1.19604
1977-05-24 00:00:00,1.2107,1.2107,1.2107,1.2107,1.2107,1.20785,1.20383,1.19654,1.20811,1.20416,1.19682
1977-05-31 00:00:00,1.2098,1.2098,1.2098,1.2098,1.2098,1.20874,1.20426,1.19727,1.20883,1.20453,1.19751
1977-06-07 00:00:00,1.2092,1.2092,1.2092,1.2092,1.2092,1.20948,1.20495,1.19795,1.20945,1.20515,1.19817
1977-06-14 00:00:00,1.209,1.209,1.209,1.209,1.209,1.20975,1.20561,1.19866,1.20968,1.20577,1.19886
1977-06-21 00:00:00,1.2145,1.2145,1.2145,1.2145,1.2145,1.2106,1.20635,1.19958,1.21096,1.20674,1.19988
1977-06-28 00:00:00,1.2247,1.2247,1.2247,1.2247,1.2247,1.21189,1.20749,1.20074,1.21306,1.20831,1.20122
1977-07-05 00:00:00,1.2139,1.2139,1.2139,1.2139,1.2139,1.21207,1.20806,1.20153,1.21224,1.20834,1.20177
1977-07-12 00:00:00,1.2243,1.2243,1.2243,1.2243,1.2243,1.2136,1.20921,1.20255,1.21457,1.20993,1.20297
1977-07-19 00:00:00,1.2134,1.2134,1.2134,1.2134,1.2134,1.21396,1.20994,1.20337,1.21391,1.21011,1.20356
1977-07-26 00:00:00,1.2148,1.2148,1.2148,1.2148,1.2148,1.21443,1.21065,1.20412,1.21446,1.21085,1.20434
1977-08-02 00:00:00,1.2035,1.2035,1.2035,1.2035,1.2035,1.21371,1.21078,1.2046,1.21278,1.21043,1.20459
1977-08-09 00:00:00,1.2034,1.2034,1.2034,1.2034,1.2034,1.21307,1.2109,1.20505,1.21219,1.21055,1.20501
1977-08-16 00:00:00,1.2076,1.2076,1.2076,1.2076,1.2076,1.21291,1.21119,1.20552,1.21243,1.21102,1.20556
1977-08-23 00:00:00,1.205,1.205,1.205,1.205,1.205,1.21251,1.21113,1.20576,1.21182,1.21084,1.20575
1977-08-30 00:00:00,1.2018,1.2018,1.2018,1.2018,1.2018,1.21124,1.21092,1.20595,1.21038,1.21049,1.20586
1977-09-06 00:00:00,1.2002,1.2002,1.2002,1.2002,1.2002,1.20879,1.21034,1.20609,1.20801,1.20985,1.20597
1977-09-13 00:00:00,1.2002,1.2002,1.2002,1.2002,1.2002,1.20742,1.20974,1.20608,1.20676,1.20929,1.20596
1977-09-19 22:00:00,1.2074,1.2074,1.2074,1.2074,1.2074,1.20573,1.20966,1.20628,1.20588,1.20955,1.2063
1977-09-26 06:00:00,1.2132,1.2132,1.2132,1.2132,1.2132,1.20571,1.20983,1.2066,1.20639,1.21,1.20672
1977-10-03 06:00:00,1.2183,1.2183,1.2183,1.2183,1.2183,1.20606,1.21024,1.20688,1.20717,1.21063,1.20711
1977-10-10 06:00:00,1.2198,1.2198,1.2198,1.2198,1.2198,1.20769,1.2107,1.2073,1.20879,1.21113,1.20754
1977-10-17 06:00:00,1.2229,1.2229,1.2229,1.2229,1.2229,1.20964,1.21135,1.20774,1.21085,1.21191,1.20804
1977-10-24 06:00:00,1.2249,1.2249,1.2249,1.2249,1.2249,1.21137,1.21214,1.20824,1.2126,1.21275,1.20857
1977-10-31 06:00:00,1.2243,1.2243,1.2243,1.2243,1.2243,1.2133,1.21291,1.20865,1.2143,1.21345,1.20896
1977-11-07 06:00:00,1.2284,1.2284,1.2284,1.2284,1.2284,1.21596,1.2136,1.20915,1.21709,1.2143,1.20952
1977-11-14 06:00:00,1.2366,1.2366,1.2366,1.2366,1.2366,1.2196,1.2142,1.20974,1.22114,1.21527,1.21026
1977-11-21 06:00:00,1.2337,1.2337,1.2337,1.2337,1.2337,1.22295,1.21519,1.21021,1.22393,1.21607,1.21067
1977-11-28 06:00:00,1.245,1.245,1.245,1.245,1.245,1.22671,1.21622,1.21083,1.22837,1.21759,1.2115
1977-12-05 06:00:00,1.266,1.266,1.266,1.266,1.266,1.23199,1.21885,1.21181,1.23508,1.2211,1.21287
1977-12-12 06:00:00,1.2636,1.2636,1.2636,1.2636,1.2636,1.23652,1.22129,1.21278,1.23898,1.2233,1.21377
1977-12-19 06:00:00,1.2892,1.2892,1.2892,1.2892,1.2892,1.24346,1.22557,1.2145,1.24762,1.22861,1.21597
1977-12-26 06:00:00,1.2757,1.2757,1.2757,1.2757,1.2757,1.24874,1.22919,1.21599,1.25119,1.2314,1.21717
1978-01-02 06:00:00,1.2791,1.2791,1.2791,1.2791,1.2791,1.25416,1.23277,1.21767,1.25643,1.23497,1.21887
1978-01-09 06:00:00,1.2794,1.2794,1.2794,1.2794,1.2794,1.25967,1.23649,1.21934,1.26147,1.23853,1.22051
1978-01-16 06:00:00,1.2855,1.2855,1.2855,1.2855,1.2855,1.26538,1.24067,1.22105,1.26721,1.2428,1.22232
1978-01-23 06:00:00,1.2762,1.2762,1.2762,1.2762,1.2762,1.26934,1.24447,1.22254,1.26997,1.24598,1.2236
1978-01-30 06:00:00,1.2778,1.2778,1.2778,1.2778,1.2778,1.27375,1.24835,1.22405,1.27412,1.24975,1.2251
1978-02-06 06:00:00,1.2967,1.2967,1.2967,1.2967,1.2967,1.27892,1.25281,1.22596,1.28053,1.25491,1.22734
1978-02-13 06:00:00,1.3103,1.3103,1.3103,1.3103,1.3103,1.28335,1.25767,1.22819,1.2858,1.26018,1.2298
1978-02-20 06:00:00,1.3132,1.3132,1.3132,1.3132,1.3132,1.28831,1.26241,1.23044,1.29057,1.26483,1.23206
1978-02-27 06:00:00,1.2965,1.2965,1.2965,1.2965,1.2965,1.28904,1.26625,1.23235,1.28972,1.26769,1.23361
1978-03-06 06:00:00,1.3132,1.3132,1.3132,1.3132,1.3132,1.29279,1.27076,1.2346,1.29464,1.27278,1.23614
1978-03-13 06:00:00,1.3139,1.3139,1.3139,1.3139,1.3139,1.29627,1.27521,1.23684,1.29787,1.27706,1.23835
1978-03-20 06:00:00,1.3323,1.3323,1.3323,1.3323,1.3323,1.30156,1.28062,1.23936,1.30435,1.28307,1.24118
1978-03-27 08:00:00,1.3312,1.3312,1.3312,1.3312,1.3312,1.30613,1.28575,1.24186,1.30841,1.28792,1.24361
1978-04-04 00:00:00,1.3249,1.3249,1.3249,1.3249,1.3249,1.311,1.29017,1.24412,1.31227,1.29182,1.24571
1978-04-11 00:00:00,1.298,1.298,1.298,1.298,1.298,1.31302,1.29339,1.24584,1.31166,1.2936,1.24687
1978-04-18 00:00:00,1.3026,1.3026,1.3026,1.3026,1.3026,1.31361,1.29626,1.24771,1.31261,1.29657,1.24879
1978-04-25 00:00:00,1.3002,1.3002,1.3002,1.3002,1.3002,1.3126,1.29797,1.24952,1.31147,1.29808,1.25052
1978-05-02 00:00:00,1.2827,1.2827,1.2827,1.2827,1.2827,1.30955,1.29893,1.25097,1.30711,1.29815,1.2516
1978-05-09 00:00:00,1.2809,1.2809,1.2809,1.2809,1.2809,1.30799,1.29851,1.25238,1.30553,1.29767,1.25294
1978-05-16 00:00:00,1.2784,1.2784,1.2784,1.2784,1.2784,1.30451,1.29865,1.25375,1.30214,1.29769,1.25424
1978-05-23 00:00:00,1.2982,1.2982,1.2982,1.2982,1.2982,1.30294,1.2996,1.25553,1.30251,1.29954,1.25637
1978-05-30 00:00:00,1.2958,1.2958,1.2958,1.2958,1.2958,1.29929,1.30043,1.25727,1.29897,1.30021,1.25802
1978-06-06 00:00:00,1.2943,1.2943,1.2943,1.2943,1.2943,1.2956,1.30086,1.25886,1.29548,1.30055,1.25956
1978-06-13 00:00:00,1.3038,1.3038,1.3038,1.3038,1.3038,1.29349,1.30224,1.26044,1.29442,1.30232,1.26129
1978-06-20 00:00:00,1.3091,1.3091,1.3091,1.3091,1.3091,1.2946,1.30381,1.26235,1.29592,1.30406,1.26326
1978-06-27 00:00:00,1.3196,1.3196,1.3196,1.3196,1.3196,1.2963,1.30496,1.26425,1.29842,1.30565,1.26533
1978-07-04 00:00:00,1.3193,1.3193,1.3193,1.3193,1.3193,1.29821,1.30541,1.26637,1.30013,1.30606,1.26741
1978-07-11 00:00:00,1.3238,1.3238,1.3238,1.3238,1.3238,1.30232,1.30593,1.26855,1.30427,1.30678,1.26963
1978-07-18 00:00:00,1.3321,1.3321,1.3321,1.3321,1.3321,1.30744,1.30771,1.27112,1.30968,1.30887,1.27232
1978-07-25 00:00:00,1.3376,1.3376,1.3376,1.3376,1.3376,1.31336,1.30893,1.27381,1.31557,1.3103,1.27506
1978-08-01 00:00:00,1.3716,1.3716,1.3716,1.3716,1.3716,1.3207,1.31182,1.27709,1.32532,1.31466,1.27894
1978-08-08 00:00:00,1.3643,1.3643,1.3643,1.3643,1.3643,1.32755,1.31342,1.28027,1.33089,1.31584,1.28192
1978-08-15 00:00:00,1.3443,1.3443,1.3443,1.3443,1.3443,1.33255,1.31407,1.28312,1.33361,1.31551,1.28433
1978-08-22 00:00:00,1.3617,1.3617,1.3617,1.3617,1.3617,1.33834,1.31591,1.28635,1.34046,1.3181,1.28783
1978-08-29 00:00:00,1.3539,1.3539,1.3539,1.3539,1.3539,1.34282,1.31871,1.28943,1.34383,1.32039,1.29069
1978-09-05 00:00:00,1.363,1.363,1.363,1.363,1.363,1.34716,1.32173,1.29254,1.3486,1.3237,1.29392
1978-09-12 00:00:00,1.3734,1.3734,1.3734,1.3734,1.3734,1.35257,1.32539,1.29574,1.35447,1.32767,1.29727
1978-09-19 00:00:00,1.385,1.385,1.385,1.385,1.385,1.35869,1.33051,1.29908,1.36108,1.3331,1.30076
1978-09-25 22:00:00,1.4039,1.4039,1.4039,1.4039,1.4039,1.36587,1.33665,1.30276,1.36932,1.33986,1.30475
1978-10-02 06:00:00,1.4259,1.4259,1.4259,1.4259,1.4259,1.3747,1.34403,1.30682,1.37935,1.34793,1.30916
1978-10-09 06:00:00,1.4535,1.4535,1.4535,1.4535,1.4535,1.38289,1.35179,1.31139,1.38931,1.35664,1.31418
1978-10-16 06:00:00,1.493,1.493,1.493,1.493,1.493,1.39576,1.36165,1.31677,1.4046,1.36791,1.32022
1978-10-23 06:00:00,1.4047,1.4047,1.4047,1.4047,1.4047,1.4018,1.36718,1.32029,1.40207,1.36896,1.32195
1978-10-30 06:00:00,1.4055,1.4055,1.4055,1.4055,1.4055,1.40618,1.37226,1.32367,1.40612,1.37384,1.32527
1978-11-06 06:00:00,1.3818,1.3818,1.3818,1.3818,1.3818,1.40897,1.3759,1.32663,1.4065,1.37617,1.32772
1978-11-13 06:00:00,1.378,1.378,1.378,1.378,1.378,1.41047,1.37881,1.32929,1.40752,1.37878,1.33025
1978-11-20 06:00:00,1.3774,1.3774,1.3774,1.3774,1.3774,1.41087,1.38172,1.33152,1.40783,1.38152,1.33242
1978-11-27 06:00:00,1.3841,1.3841,1.3841,1.3841,1.3841,1.41078,1.38473,1.33393,1.40835,1.38471,1.33492
1978-12-04 06:00:00,1.3965,1.3965,1.3965,1.3965,1.3965,1.41004,1.38796,1.33608,1.40881,1.38837,1.33726
1978-12-11 06:00:00,1.4213,1.4213,1.4213,1.4213,1.4213,1.40958,1.39214,1.33899,1.41065,1.39353,1.3406
1978-12-18 06:00:00,1.4455,1.4455,1.4455,1.4455,1.4455,1.40878,1.39583,1.34232,1.41212,1.3982,1.34434
1978-12-25 06:00:00,1.4282,1.4282,1.4282,1.4282,1.4282,1.4023,1.39903,1.34529,1.40465,1.40041,1.34692
1979-01-01 06:00:00,1.4192,1.4192,1.4192,1.4192,1.4192,1.40375,1.40277,1.34797,1.40515,1.40356,1.34936
1979-01-08 06:00:00,1.4304,1.4304,1.4304,1.4304,1.4304,1.40624,1.40621,1.35105,1.40844,1.40736,1.35261
1979-01-15 06:00:00,1.4239,1.4239,1.4239,1.4239,1.4239,1.41045,1.40971,1.35397,1.41168,1.41038,1.35534
1979-01-22 06:00:00,1.4023,1.4023,1.4023,1.4023,1.4023,1.41288,1.41167,1.35608,1.41192,1.41123,1.35699
1979-01-29 06:00:00,1.4278,1.4278,1.4278,1.4278,1.4278,1.41792,1.4144,1.35843,1.41882,1.41503,1.3598
1979-02-05 06:00:00,1.4221,1.4221,1.4221,1.4221,1.4221,1.42172,1.41625,1.36061,1.42176,1.41653,1.36182
1979-02-12 06:00:00,1.4231,1.4231,1.4231,1.4231,1.4231,1.42438,1.41721,1.36314,1.42426,1.41749,1.36432
1979-02-19 06:00:00,1.419,1.419,1.419,1.419,1.419,1.42415,1.41687,1.36526,1.42368,1.41696,1.36631
1979-02-26 06:00:00,1.4221,1.4221,1.4221,1.4221,1.4221,1.42181,1.4153,1.36742,1.42184,1.41562,1.3685
1979-03-05 06:00:00,1.416,1.416,1.416,1.416,1.416,1.42059,1.41145,1.3691,1.42017,1.41167,1.37002
1979-03-12 06:00:00,1.4162,1.4162,1.4162,1.4162,1.4162,1.42029,1.41202,1.3708,1.41991,1.41222,1.37169
1979-03-19 06:00:00,1.4158,1.4158,1.4158,1.4158,1.4158,1.41883,1.41254,1.37262,1.41856,1.41269,1.37346
1979-03-26 08:00:00,1.4023,1.4023,1.4023,1.4023,1.4023,1.41667,1.41356,1.3747,1.41537,1.41302,1.37524
1979-04-03 00:00:00,1.3935,1.3935,1.3935,1.3935,1.3935,1.41579,1.41434,1.37652,1.41377,1.41334,1.37685
1979-04-10 00:00:00,1.3931,1.3931,1.3931,1.3931,1.3931,1.41232,1.41512,1.37838,1.41058,1.41407,1.37867
1979-04-17 00:00:00,1.4015,1.4015,1.4015,1.4015,1.4015,1.41026,1.41599,1.38075,1.40946,1.4153,1.38116
1979-04-24 00:00:00,1.3961,1.3961,1.3961,1.3961,1.3961,1.40756,1.41597,1.38306,1.40652,1.41503,1.38331
1979-05-01 00:00:00,1.3951,1.3951,1.3951,1.3951,1.3951,1.40517,1.41466,1.38539,1.40426,1.41373,1.38558
1979-05-08 00:00:00,1.3803,1.3803,1.3803,1.3803,1.3803,1.40099,1.4114,1.38703,1.39911,1.40992,1.3869
1979-05-15 00:00:00,1.3805,1.3805,1.3805,1.3805,1.3805,1.39744,1.40901,1.38873,1.3959,1.40766,1.38857
1979-05-22 00:00:00,1.3816,1.3816,1.3816,1.3816,1.3816,1.39398,1.40714,1.39047,1.39286,1.40592,1.3903
1979-05-29 00:00:00,1.3847,1.3847,1.3847,1.3847,1.3847,1.39087,1.40485,1.39209,1.39031,1.40389,1.39194
1979-06-05 00:00:00,1.3966,1.3966,1.3966,1.3966,1.3966,1.3903,1.40348,1.39384,1.39087,1.40316,1.3939
1979-06-12 00:00:00,1.4229,1.4229,1.4229,1.4229,1.4229,1.39324,1.40451,1.39591,1.39593,1.40539,1.39644
1979-06-19 00:00:00,1.4292,1.4292,1.4292,1.4292,1.4292,1.39685,1.40458,1.39811,1.39979,1.40576,1.39871
1979-06-26 00:00:00,1.4355,1.4355,1.4355,1.4355,1.4355,1.40025,1.40526,1.40034,1.40345,1.40669,1.40103
1979-07-03 00:00:00,1.4374,1.4374,1.4374,1.4374,1.4374,1.40438,1.40597,1.40245,1.40738,1.40747,1.40313
1979-07-10 00:00:00,1.4461,1.4461,1.4461,1.4461,1.4461,1.40948,1.40732,1.40462,1.41281,1.40917,1.40543
1979-07-17 00:00:00,1.4465,1.4465,1.4465,1.4465,1.4465,1.4161,1.40854,1.40611,1.41886,1.41035,1.40691
1979-07-24 00:00:00,1.4378,1.4378,1.4378,1.4378,1.4378,1.42183,1.40964,1.40758,1.42329,1.41097,1.40818
1979-07-31 00:00:00,1.4453,1.4453,1.4453,1.4453,1.4453,1.4282,1.41109,1.4096,1.42975,1.41272,1.41031
1979-08-07 00:00:00,1.4378,1.4378,1.4378,1.4378,1.4378,1.43351,1.41219,1.41113,1.4339,1.41341,1.41165
1979-08-14 00:00:00,1.4415,1.4415,1.4415,1.4415,1.4415,1.438,1.41415,1.41288,1.43832,1.41545,1.41344
1979-08-21 00:00:00,1.4424,1.4424,1.4424,1.4424,1.4424,1.43995,1.4166,1.41447,1.44017,1.41783,1.41502
1979-08-28 00:00:00,1.4524,1.4524,1.4524,1.4524,1.4524,1.44227,1.41956,1.41605,1.44319,1.42112,1.41675
1979-09-04 00:00:00,1.4505,1.4505,1.4505,1.4505,1.4505,1.44377,1.42201,1.41736,1.44438,1.42337,1.41801
1979-09-11 00:00:00,1.4791,1.4791,1.4791,1.4791,1.4791,1.44794,1.42616,1.41886,1.45077,1.42868,1.42004
1979-09-18 00:00:00,1.4952,1.4952,1.4952,1.4952,1.4952,1.45285,1.43117,1.42025,1.4567,1.43421,1.42172
1979-09-24 22:00:00,1.4799,1.4799,1.4799,1.4799,1.4799,1.45619,1.43615,1.42077,1.45835,1.43823,1.42194
1979-10-01 06:00:00,1.4573,1.4573,1.4573,1.4573,1.4573,1.45814,1.43998,1.42006,1.45806,1.44081,1.42079
1979-10-08 06:00:00,1.4533,1.4533,1.4533,1.4533,1.4533,1.45894,1.44357,1.42103,1.45843,1.44404,1.42166
1979-10-15 06:00:00,1.448,1.448,1.448,1.448,1.448,1.45996,1.44673,1.42188,1.45887,1.4468,1.4224
1979-10-22 06:00:00,1.4533,1.4533,1.4533,1.4533,1.4533,1.46114,1.44957,1.42331,1.46043,1.44974,1.4239
1979-10-29 06:00:00,1.4533,1.4533,1.4533,1.4533,1.4533,1.46223,1.45109,1.42482,1.46142,1.45119,1.42538
1979-11-05 06:00:00,1.4661,1.4661,1.4661,1.4661,1.4661,1.4636,1.45293,1.42659,1.46383,1.45356,1.42737
1979-11-12 06:00:00,1.4754,1.4754,1.4754,1.4754,1.4754,1.46609,1.45493,1.42842,1.46694,1.4559,1.42934
1979-11-19 06:00:00,1.497,1.497,1.497,1.497,1.497,1.46788,1.45791,1.43043,1.47052,1.45977,1.43173
